frame,accel_x_input,accel_x_given,accel_x_output,accel_x_simple_output,accel_y_input,accel_y_given,accel_y_output,accel_y_simple_output,accel_z_input,accel_z_given,accel_z_output,accel_z_simple_output,gyro_x_input,gyro_x_given,gyro_x_output,gyro_y_input,gyro_y_given,gyro_y_output,gyro_z_input,gyro_z_given,gyro_z_output
794,0.227539063,0.2311147,0.25324932,0.22392915,-0.3881836,-0.3826809,-0.35593426,-0.37249038,0.871582031,0.860311449,0.8604917,0.87516785,-0.0319267549,-0.0298668612,-0.014764834,0.011706477,0.007331329,-0.18272917,-0.0138349272,-0.0102909235,0.054911673
795,0.229980469,0.229381979,0.25298914,0.23032749,-0.37890625,-0.381792068,-0.3555463,-0.3635328,0.8408203,0.8508981,0.8630053,0.85632557,-0.0297983047,-0.0149220042,-0.006633151,-0.004256901,0.0166334454,-0.17798689,-0.007449576,-0.01832946,0.046069875
796,0.227050781,0.23271066,0.23771787,0.2351897,-0.383789063,-0.3844255,-0.35380185,-0.36293632,0.8515625,0.8586652,0.8658602,0.8616205,0.0148991523,0.00389454165,0.012919257,0.0468259081,0.0406639129,-0.16636139,-0.03724788,-0.0355533846,0.034669247
797,0.241699219,0.234796777,0.24560384,0.24106692,-0.3876953,-0.386605382,-0.3589844,-0.37629074,0.873535156,0.8606033,0.86429745,0.87191176,0.011706477,0.010521465,0.023713214,0.058532387,0.04902881,-0.15959011,-0.05108281,-0.04697056,0.023435012
798,0.229980469,0.2332135,0.252475,0.23710914,-0.3876953,-0.385541648,-0.35896516,-0.37227172,0.8496094,0.856366456,0.86760104,0.8677172,0.0159633774,0.0155683728,0.02822162,0.04789013,0.04543176,-0.15248105,-0.0542754866,-0.053259477,0.016905775
799,0.234863281,0.233336791,0.25391358,0.23550582,-0.382324219,-0.383722216,-0.35977402,-0.36417463,0.8588867,0.8567445,0.86201346,0.86527586,0.0202202778,0.0193791259,0.030295515,0.03937633,0.0456517078,-0.15091024,-0.058532387,-0.0560652651,0.0142086735
800,0.2319336,0.232726857,0.25892282,0.23726043,-0.383300781,-0.3844178,-0.35610807,-0.36831892,0.854980469,0.8575216,0.8609439,0.8646599,0.022348728,0.0124903182,0.017999062,0.0521470346,0.0524651147,-0.15316153,-0.056403935,-0.05558156,0.013597485
801,0.232910156,0.233011827,0.25735176,0.23281047,-0.386230469,-0.3825338,-0.3555357,-0.37110388,0.860839844,0.857780635,0.86066765,0.86471605,-0.004256901,-0.0132189048,0.0014593033,0.05959661,0.0504793525,-0.1558894,-0.0542754866,-0.0433591045,0.023675008
802,0.233398438,0.237013057,0.25812888,0.23667938,-0.376953125,-0.3802782,-0.35711423,-0.36058295,0.854980469,0.8570532,0.86117846,0.86386234,-0.04789013,-0.03314038,-0.019144366,0.03937633,0.0317256041,-0.1710014,-0.0202202778,-0.0208383854,0.03931618
803,0.2446289,0.241602,0.25688896,0.2471301,-0.381347656,-0.381153941,-0.35302243,-0.36289203,0.858398438,0.8594149,0.86195606,0.86720604,-0.0383121073,-0.0387166478,-0.029026223,0.005321126,0.008801493,-0.18274769,0.00106422522,-0.00162500236,0.056739036
804,0.243164063,0.240039214,0.25549927,0.24380258,-0.381835938,-0.379981,-0.35208666,-0.3664308,0.862792969,0.85857445,0.86524296,0.86938155,-0.0446974561,-0.03773747,-0.028617518,-0.0106422519,-0.006289454,-0.20374712,0.0148991523,0.006553167,0.06945799
805,0.235351563,0.2382162,0.25517908,0.23828875,-0.376953125,-0.3768231,-0.35058063,-0.35768113,0.8535156,0.859759152,0.86512876,0.868003,-0.0297983047,-0.03457314,-0.02661654,-0.0170276035,-0.01770512,-0.21463923,0.006385351,0.009279224,0.0781105
806,0.239257813,0.233702287,0.24756342,0.23762545,-0.373535156,-0.376421481,-0.35521355,-0.3571183,0.8671875,0.861618936,0.863979,0.8696819,-0.0361836553,-0.0349373333,-0.023472194,-0.0297983047,-0.0307336282,-0.22969349,0.0148991523,0.0140900686,0.082523294
807,0.223632813,0.22731483,0.24549395,0.22733773,-0.37890625,-0.377752453,-0.35615593,-0.36256725,0.857910156,0.8597975,0.86252177,0.86848813,-0.0340552069,-0.03328502,-0.021350706,-0.0446974561,-0.0453639738,-0.23624289,0.0180918276,0.0164031666,0.08419113
808,0.224609375,0.227627084,0.24278735,0.22528559,-0.3779297,-0.3775451,-0.35590693,-0.36056638,0.8598633,0.8578882,0.8592051,0.862865,-0.0308625288,-0.0291868355,-0.014750634,-0.0606608354,-0.04704808,-0.23063526,0.0170276035,0.0182384253,0.08467101
809,0.230957031,0.227242887,0.24506992,0.23022217,-0.376953125,-0.375034571,-0.3503342,-0.36201984,0.8540039,0.8533456,0.8569375,0.8595014,-0.0234129541,-0.01292162,-0.0044961763,-0.03511943,-0.01923011,-0.22066996,0.0212845039,0.0145932771,0.08189313
810,0.223144531,0.2300445,0.24787223,0.23247074,-0.370605469,-0.3722446,-0.34858045,-0.35620514,0.848144531,0.8508548,0.85443306,0.85706276,0.0138349272,0.00527082,0.0124313105,0.0244771782,0.0152292075,-0.20080945,0.004256901,0.00415494246,0.077282995
811,0.2397461,0.232280448,0.25162458,0.23940806,-0.37109375,-0.375383615,-0.34832078,-0.35318267,0.8510742,0.8506756,0.8549482,0.8565242,0.0148991523,0.0063685826,0.018105336,0.0404405557,0.0245871972,-0.19076177,-0.006385351,0.00315868948,0.0768406
812,0.227050781,0.231398165,0.25325522,0.23301989,-0.3828125,-0.380498976,-0.35136563,-0.36821097,0.850097656,0.85322,0.85654724,0.86032957,-0.00106422522,-0.00426249,0.010118018,0.0180918276,0.0131621175,-0.1872041,0.011706477,0.0138235986,0.08070678
813,0.234863281,0.235824123,0.25230512,0.23619126,-0.383300781,-0.381878585,-0.3559645,-0.36793372,0.8588867,0.8545564,0.8578269,0.8618241,-0.0180918276,-0.0124178231,0.0038533425,-0.00319267553,0.00154943869,-0.19038565,0.0266056284,0.0223449524,0.08403496
814,0.241210938,0.237787724,0.25798085,0.2446539,-0.381835938,-0.381524652,-0.3503429,-0.36556616,0.8515625,0.8538625,0.8598505,0.8607711,-0.0148991523,-0.0148991523,0.0018490546,-0.005321126,0.003709155,-0.19366653,0.0266056284,0.02021902,0.084192745
815,0.236328125,0.2399071,0.2583357,0.23958747,-0.380859375,-0.3812439,-0.35003284,-0.36235332,0.85546875,0.8577003,0.86188996,0.86428434,0.0,-0.0105191795,0.003615347,0.0148991523,0.00975018647,-0.19416194,0.011706477,0.0117060579,0.08110653
816,0.245605469,0.242403924,0.26223594,0.24799268,-0.381347656,-0.3837545,-0.34838915,-0.3676962,0.863769531,0.8612582,0.8565106,0.86829126,-0.00212845043,-0.00212845043,0.004166053,0.0106422519,0.005733254,-0.19720209,0.00319267553,0.007804178,0.07764969
817,0.241699219,0.239981,0.26027873,0.24564338,-0.388671875,-0.382149935,-0.3493038,-0.37603262,0.8623047,0.8569103,0.85858196,0.8655261,-0.0138349272,-0.00993276853,0.0011322014,-0.00319267553,-0.00234581623,-0.20027736,0.008513802,0.00614881,0.07523548
818,0.235839844,0.2360809,0.25610143,0.23870127,-0.374023438,-0.37673226,-0.35687613,-0.35631034,0.847167969,0.8510664,0.8579781,0.8576384,-0.0138349272,-0.01714585,-0.0057206927,-0.009578027,-0.0100052236,-0.20541534,0.00212845043,0.005242279,0.07454412
819,0.232421875,0.230874613,0.2545411,0.23573379,-0.374023438,-0.37948367,-0.35909384,-0.35620254,0.8491211,0.852861941,0.85952204,0.8547388,-0.0276698545,-0.02345237,-0.0086786,-0.0180918276,-0.0150415525,-0.20719372,0.007449576,0.004940102,0.07228794
820,0.2241211,0.226046741,0.2522562,0.22575374,-0.3876953,-0.376169056,-0.35763496,-0.37389857,0.858398438,0.8602964,0.86478907,0.86358804,-0.0255414043,-0.0149122914,-0.004267096,-0.0170276035,-0.004659109,-0.19974412,0.00212845043,-0.00367442518,0.06846855
821,0.223144531,0.22801818,0.25256172,0.22567935,-0.361328125,-0.374575883,-0.3535601,-0.34557533,0.8696289,0.8665181,0.8665494,0.8732084,0.004256901,-0.00568024674,0.0005093445,0.0180918276,0.016893534,-0.19220325,-0.0180918276,-0.006191192,0.06736447
822,0.234863281,0.234046414,0.253463,0.23884808,-0.386230469,-0.37957868,-0.3532058,-0.364871,0.8696289,0.866638839,0.8659629,0.8734521,-0.006385351,-0.007214541,0.0038748644,0.03724788,0.0223040413,-0.18701278,0.00319267553,0.00219317,0.069481485
823,0.239257813,0.237195149,0.25450596,0.24375083,-0.3779297,-0.3763635,-0.34931546,-0.3703901,0.863769531,0.8624473,0.8657113,0.8702971,-0.009578027,-0.0105639063,0.0030703912,0.0127707021,0.0106273564,-0.18821625,0.009578027,0.0110185668,0.07573898
824,0.23828125,0.2375937,0.25526506,0.24197842,-0.371582031,-0.3738269,-0.3502899,-0.34937185,0.8569336,0.8594225,0.8622619,0.8659474,-0.0148991523,-0.014873038,-0.00397097,-0.00319267553,-4.96503571e-06,-0.1967237,0.0212845039,0.0178625267,0.082794785
825,0.237304688,0.236424461,0.2554534,0.23908696,-0.373535156,-0.373795152,-0.34722453,-0.3599303,0.8588867,0.854345262,0.86173177,0.86062944,-0.0191560537,-0.0205663163,-0.00898876,-0.007449576,-0.007805973,-0.20279953,0.0212845039,0.0215628128,0.088320665
826,0.234375,0.234569862,0.25676534,0.23665456,-0.374023438,-0.37687704,-0.35155645,-0.36012492,0.844726563,0.855257034,0.86454374,0.86424243,-0.0276698545,-0.0260114912,-0.012817681,-0.0159633774,-0.01253476,-0.20707992,0.0255414043,0.0238604639,0.09098657
827,0.232910156,0.231998548,0.25658432,0.23328246,-0.3828125,-0.377416044,-0.34919122,-0.36781684,0.8666992,0.861257553,0.8655221,0.8707272,-0.0297983047,-0.0253433585,-0.013276718,-0.0138349272,-0.011273087,-0.20670532,0.0244771782,0.0221431553,0.087249875
828,0.228515625,0.234884933,0.2569785,0.23208168,-0.3725586,-0.374666,-0.34708577,-0.3568569,0.8618164,0.858700454,0.8683841,0.8699388,-0.0202202778,-0.0183805544,-0.0075422497,-0.007449576,-0.00162924512,-0.19995993,0.0180918276,0.0127021773,0.079328805
829,0.244140625,0.239590541,0.2574337,0.24372129,-0.374023438,-0.374074847,-0.34762365,-0.35379434,0.853027344,0.862242639,0.8697031,0.8710711,-0.009578027,-0.0128669441,-0.0033729398,0.0138349272,0.01222762,-0.19466129,-0.00212845043,-0.000732325,0.06936895
830,0.2397461,0.240833566,0.25942892,0.24997523,-0.373535156,-0.374854356,-0.35002434,-0.35980916,0.875,0.8640744,0.86667544,0.87587494,-0.0106422519,-0.0128027834,-0.0028198624,0.0244771782,0.0147181237,-0.19273196,-0.0127707021,-0.009112651,0.06242795
831,0.243164063,0.2388065,0.2571668,0.24454688,-0.376953125,-0.3743004,-0.35205358,-0.35810262,0.854980469,0.861918032,0.86619896,0.8713825,-0.0148991523,-0.0173930377,-0.0044201575,0.007449576,0.00206810725,-0.19484983,-0.0138349272,-0.009777644,0.05918266
832,0.232421875,0.23292248,0.25684243,0.23210286,-0.37109375,-0.374278516,-0.35154277,-0.35602528,0.8666992,0.8636406,0.8669964,0.86876756,-0.0244771782,-0.0192778632,-0.0068257228,-0.0159633774,-0.006050724,-0.20202653,-0.006385351,-0.009644565,0.058639124
833,0.227539063,0.232588753,0.25576502,0.23269388,-0.3774414,-0.374922276,-0.34942427,-0.3596723,0.8623047,0.8638893,0.86598676,0.87250644,-0.0159633774,-0.0121018216,-0.006324195,-0.004256901,-0.004145358,-0.20662361,-0.0127707021,-0.0110191731,0.061493833
834,0.237304688,0.231175423,0.24842355,0.23796311,-0.373046875,-0.3752996,-0.35222003,-0.35551488,0.865722656,0.862344563,0.86748075,0.8711943,-0.00106422522,-0.0150309345,-0.009475941,-0.00212845043,-0.013797746,-0.22424027,-0.0106422519,-0.00260883267,0.06541803
835,0.223632813,0.226798058,0.24969572,0.23070937,-0.3779297,-0.377541274,-0.3481878,-0.35971805,0.8574219,0.8619924,0.86927205,0.8697663,-0.0319267549,-0.0301969741,-0.016987838,-0.03511943,-0.0414923877,-0.2369137,0.0138349272,0.0140295411,0.07650771
836,0.225585938,0.225338936,0.24536088,0.22761734,-0.379394531,-0.376172632,-0.34673193,-0.36270136,0.866210938,0.8665951,0.86705613,0.8729167,-0.04363323,-0.0366712846,-0.023688512,-0.07555999,-0.0652683452,-0.2520762,0.0308625288,0.0295084324,0.09053699
837,0.223632813,0.223550484,0.2484492,0.22370319,-0.371582031,-0.375065356,-0.3493095,-0.35452986,0.871582031,0.8608051,0.86668324,0.8691353,-0.0361836553,-0.02676817,-0.020199731,-0.07875266,-0.062196672,-0.25629738,0.04363323,0.0350228064,0.100248195
838,0.221679688,0.228650942,0.25522104,0.2179544,-0.3774414,-0.3745335,-0.34764472,-0.3630237,0.8442383,0.8590379,0.8668769,0.8683354,-0.007449576,-0.0135343662,-0.005555411,-0.0425690077,-0.04698311,-0.25212473,0.0319267549,0.0336682536,0.10272859
839,0.240722656,0.240930513,0.25873497,0.24163847,-0.37109375,-0.369636178,-0.3472959,-0.3532025,0.8720703,0.8717952,0.8661231,0.88291353,-0.006385351,-0.0108968066,0.00060460577,-0.0361836553,-0.04120244,-0.24691108,0.0340552069,0.0328619964,0.10051018
840,0.253417969,0.24583751,0.2621742,0.25600505,-0.36328125,-0.368003726,-0.3467063,-0.34539703,0.884277344,0.869699955,0.8704633,0.884916,-0.0127707021,-0.0135650374,-0.00045163181,-0.0404405557,-0.03892081,-0.23670392,0.0308625288,0.02975531,0.097354285
841,0.243164063,0.2477987,0.26051113,0.24410789,-0.37109375,-0.368761659,-0.33899668,-0.3568075,0.853027344,0.8602125,0.8679316,0.86901623,-0.0170276035,-0.0133902235,-0.0010489889,-0.03511943,-0.0321296565,-0.23100525,0.0255414043,0.0241081044,0.09080787
842,0.254394531,0.2518704,0.2659302,0.2548208,-0.3671875,-0.369177073,-0.34387225,-0.34934536,0.857910156,0.8572128,0.86336625,0.8593711,-0.009578027,-0.0126224682,-0.0023551094,-0.022348728,-0.0213521365,-0.21806532,0.0170276035,0.0158403534,0.08326111
843,0.253417969,0.249809667,0.262854,0.26003203,-0.371582031,-0.372082472,-0.34486172,-0.3533398,0.8535156,0.8521438,0.8598372,0.8586192,-0.0148991523,-0.0152044827,-0.0028810722,-0.009578027,-0.007826862,-0.20980519,0.006385351,0.00598960137,0.07352553
844,0.244140625,0.240496457,0.26857615,0.2436017,-0.375488281,-0.37370196,-0.34708193,-0.36066952,0.8457031,0.8494776,0.8559717,0.8560834,-0.0180918276,-0.0135819614,-0.0028871049,0.007449576,0.00874278,-0.19699168,-0.004256901,-0.007936235,0.0647147
845,0.227539063,0.233323038,0.26450467,0.22918232,-0.373535156,-0.3766832,-0.35285372,-0.35600054,0.850585938,0.849890947,0.854333,0.8541985,-0.007449576,-0.0137506053,-0.003176038,0.0266056284,0.0185228959,-0.19122918,-0.0255414043,-0.0125781791,0.061659507
846,0.2319336,0.230606377,0.2526334,0.2298218,-0.3828125,-0.379304558,-0.34974176,-0.36910912,0.8496094,0.8531212,0.86003476,0.8578226,-0.0202202778,-0.0180637222,-0.004662078,0.0202202778,0.0111406827,-0.19700335,-0.004256901,-0.00277375965,0.063996844
847,0.2265625,0.227910459,0.25348377,0.23103818,-0.378417969,-0.37529552,-0.35059893,-0.363893,0.8598633,0.859731853,0.86149466,0.86596155,-0.0202202778,-0.0170182344,-0.0066302177,-0.005321126,-0.006573949,-0.20584121,0.008513802,0.007234473,0.07322242
848,0.2265625,0.230267033,0.24673682,0.23185553,-0.368164063,-0.372982621,-0.34690467,-0.34852353,0.866210938,0.8622609,0.86000663,0.8685633,-0.0127707021,-0.0198624134,-0.010060946,-0.0255414043,-0.02950643,-0.22543226,0.0159633774,0.0201485772,0.084055156
849,0.236328125,0.232842922,0.25110018,0.23926924,-0.375488281,-0.375955135,-0.34683514,-0.3595048,0.860839844,0.8559424,0.8620856,0.8638358,-0.0297983047,-0.0271958262,-0.012294139,-0.056403935,-0.04921181,-0.23619618,0.03724788,0.0343860462,0.0930485
850,0.2319336,0.23272498,0.26388448,0.23740254,-0.379394531,-0.374667317,-0.3497081,-0.3639716,0.844726563,0.8562777,0.860783,0.86582154,-0.0319267549,-0.02006227,-0.0087042255,-0.0617250577,-0.0454927571,-0.23507078,0.0457616821,0.036293935,0.097419016
851,0.233398438,0.238545045,0.26574954,0.23554614,-0.368652344,-0.373261482,-0.34658843,-0.3504805,0.868164063,0.8612723,0.8602861,0.87011856,-0.00106422522,-0.006687423,-0.0020611929,-0.0255414043,-0.0255414043,-0.22684543,0.0287340786,0.0273518711,0.09304972
852,0.249511719,0.248460338,0.27111715,0.25197154,-0.376464844,-0.374583244,-0.34459066,-0.36144555,0.859375,0.858705342,0.86430734,0.8671995,0.00106422522,-0.0008101742,0.009953642,0.0,-0.00702959346,-0.20564218,0.0170276035,0.0176310912,0.08387823
853,0.257324219,0.252090961,0.26918003,0.26075366,-0.374023438,-0.36949,-0.34037134,-0.3615447,0.85546875,0.8585007,0.86395407,0.8652475,0.00319267553,0.008243743,0.017838093,0.008513802,0.008513802,-0.19337818,0.008513802,0.00410332158,0.071664765
854,0.250488281,0.250859737,0.26701024,0.25273716,-0.359863281,-0.365839124,-0.344148,-0.3421188,0.8613281,0.8594091,0.8623957,0.8648673,0.022348728,0.0112617156,0.019560318,0.0340552069,0.0230582114,-0.18188521,-0.0138349272,-0.007855511,0.062037855
855,0.25,0.247356892,0.26200032,0.2518305,-0.368164063,-0.3685284,-0.34412977,-0.35097626,0.858398438,0.855642855,0.86149484,0.8631695,0.00319267553,0.006237097,0.018222978,0.0266056284,0.0225852225,-0.17978178,-0.0138349272,-0.0139702382,0.055640098
856,0.241210938,0.23967886,0.25890264,0.24360324,-0.371582031,-0.3707269,-0.34476152,-0.3536898,0.8491211,0.854387462,0.85785085,0.8623168,0.004256901,0.00136954885,0.013979055,0.0180918276,0.0153327249,-0.18212815,-0.0202202778,-0.016363224,0.053117726
857,0.23046875,0.23305051,0.25876236,0.23217505,-0.3720703,-0.371785283,-0.34351894,-0.35486928,0.858398438,0.8552711,0.85860246,0.86129695,-0.006385351,0.000101774618,0.01224089,0.005321126,0.0111415172,-0.18532482,-0.0148991523,-0.0168061424,0.053281114
858,0.2290039,0.230841056,0.24499168,0.22799145,-0.3725586,-0.369696647,-0.3436739,-0.3566867,0.853027344,0.85654217,0.8611434,0.8623949,0.005321126,0.005321126,0.010577382,0.0127707021,0.0115181571,-0.19331355,-0.0191560537,-0.014825332,0.054379456
859,0.23046875,0.230430081,0.2471756,0.2361578,-0.3647461,-0.36721006,-0.34286013,-0.34817684,0.8613281,0.862011433,0.8636831,0.8685532,0.0,-0.000381317455,0.0069785486,0.0106422519,0.0041941274,-0.1982645,-0.008513802,-0.008489194,0.058592346
860,0.229980469,0.227526173,0.24498005,0.23208608,-0.3671875,-0.3701247,-0.34515953,-0.35155833,0.868164063,0.864322841,0.8662736,0.8737914,-0.0148991523,-0.0148991523,-0.00081491075,-0.009578027,-0.0113726594,-0.21021503,-0.00212845043,-0.00212024781,0.06406643
861,0.222167969,0.224767849,0.24631491,0.22856946,-0.375976563,-0.3741887,-0.34953067,-0.3606354,0.862792969,0.866232634,0.86956275,0.87423563,-0.0202202778,-0.0209297612,-0.0067803864,-0.0287340786,-0.02543013,-0.21756756,0.004256901,0.00532386033,0.071189664
862,0.224609375,0.222383559,0.2556832,0.2270707,-0.376464844,-0.375543356,-0.3495383,-0.3598897,0.871582031,0.868496835,0.86619,0.8742524,-0.0276698545,-0.0197472889,-0.008070342,-0.0361836553,-0.0279875044,-0.22325382,0.0138349272,0.0113526471,0.07749368
863,0.217773438,0.22549504,0.26208767,0.22060423,-0.375976563,-0.373390764,-0.3491585,-0.3613064,0.8676758,0.8645315,0.86729985,0.87295115,-0.0106422519,-0.0136772646,-0.00521825,-0.022348728,-0.026002029,-0.22320727,0.0148991523,0.014426467,0.07923827
864,0.236328125,0.2372744,0.26459727,0.2323636,-0.368652344,-0.369255275,-0.34540012,-0.3544689,0.8574219,0.8583269,0.86565804,0.86444503,-0.0106422519,-0.007397022,0.0034969554,-0.0276698545,-0.0186001118,-0.21257277,0.0170276035,0.0119036576,0.07641655
865,0.25,0.249989912,0.26444605,0.25579566,-0.365722656,-0.3655981,-0.34013036,-0.34824556,0.853027344,0.8552821,0.8634835,0.85832626,0.00212845043,1.7518023e-05,0.0098688565,-0.00212845043,0.00018531394,-0.20327997,0.004256901,0.000775210559,0.06813234
866,0.2626953,0.2547167,0.27304906,0.26652414,-0.3618164,-0.36503008,-0.33969933,-0.34646115,0.8544922,0.860614836,0.86509955,0.86683965,0.005321126,0.004617482,0.015474821,0.0212845039,0.018508343,-0.1899622,-0.0138349272,-0.0125122992,0.05900547
867,0.251464844,0.2479915,0.2655765,0.25346294,-0.367675781,-0.367933184,-0.34147882,-0.3499016,0.8720703,0.8662987,0.8641395,0.8778484,0.008513802,0.00650554476,0.017665133,0.0340552069,0.0242612753,-0.184543,-0.0244771782,-0.0183604341,0.054862153
868,0.237792969,0.240215912,0.2719887,0.23417316,-0.37109375,-0.37069127,-0.3437594,-0.35428098,0.866210938,0.8590787,0.8631474,0.8728628,0.006385351,0.000394806266,0.013788888,0.0202202778,0.0202202778,-0.18711855,-0.0180918276,-0.0114412708,0.05632435
869,0.234863281,0.236647487,0.26762363,0.2375534,-0.373046875,-0.373563766,-0.34677237,-0.3560874,0.844726563,0.8555327,0.8647443,0.8602618,-0.011706477,-0.0034158153,0.009399843,0.0,0.0104461629,-0.19283584,0.00212845043,-0.004877982,0.06135422
870,0.234863281,0.232202813,0.2526242,0.23718268,-0.376953125,-0.375335068,-0.34457958,-0.35978514,0.862792969,0.860372841,0.8656975,0.86386526,0.00106422522,-0.00539550558,0.0031860908,-0.00212845043,-0.00212845043,-0.20684682,-0.005321126,-0.000916510646,0.06631432
871,0.225097656,0.228279844,0.2564126,0.22809476,-0.375488281,-0.374786168,-0.34239432,-0.36007077,0.862792969,0.865729749,0.86738384,0.8749823,-0.0138349272,-0.0124407532,-0.00054004823,-0.022348728,-0.0180918276,-0.21536379,0.007449576,0.007853556,0.07311743
872,0.227539063,0.229250833,0.24791566,0.23026164,-0.373535156,-0.372161776,-0.34146994,-0.35507149,0.874023438,0.8665388,0.8719953,0.8774142,-0.0180918276,-0.0126607185,-0.00092329155,-0.0297983047,-0.0280245971,-0.22312526,0.0170276035,0.01432433,0.07993215
873,0.2319336,0.231039345,0.25231484,0.23405893,-0.368164063,-0.371124238,-0.34586233,-0.35255745,0.8598633,0.8638788,0.87094676,0.8736356,-0.007449576,-0.007449576,0.0020684227,-0.0361836553,-0.0299165528,-0.22421737,0.0180918276,0.017900221,0.083266325
874,0.2319336,0.2345652,0.26446167,0.23356424,-0.373046875,-0.371754974,-0.3433707,-0.3575628,0.8652344,0.8618528,0.86885244,0.86981356,0.0,-0.00075246027,0.010827103,-0.0255414043,-0.0199049525,-0.21555854,0.0212845039,0.0176732186,0.08249227
875,0.240722656,0.241437092,0.26504838,0.24068528,-0.37109375,-0.370988637,-0.3461283,-0.3528108,0.8564453,0.8606892,0.8637492,0.8688262,0.006385351,0.006385351,0.015945747,-0.004256901,-0.00273282523,-0.20730898,0.0138349272,0.0094384905,0.076796465
876,0.249023438,0.249098822,0.26755852,0.25452682,-0.3701172,-0.3710587,-0.34688216,-0.35096994,0.863769531,0.859487534,0.8551593,0.8663883,0.011706477,0.011706477,0.01636845,0.0159633774,0.008312344,-0.19393058,-0.00319267553,0.000308229733,0.069929816
877,0.256835938,0.251652747,0.26627368,0.25741243,-0.3720703,-0.369779974,-0.34034258,-0.36001155,0.8540039,0.8553435,0.8560443,0.86110383,0.0,0.003902159,0.015080094,0.011706477,0.0123488083,-0.18799523,-0.005321126,-0.005573124,0.063102365
878,0.249023438,0.248597786,0.2602958,0.24773905,-0.366210938,-0.365773,-0.34092134,-0.35104573,0.852539063,0.8555898,0.85946125,0.85886556,0.0,0.000320272055,0.012589649,0.0170276035,0.0197249055,-0.1839284,-0.011706477,-0.011435735,0.058485024
879,0.245117188,0.244975314,0.25609583,0.24924345,-0.361328125,-0.365576655,-0.34142584,-0.34254405,0.8588867,0.859578133,0.8642944,0.8639178,0.00212845043,0.00212845043,0.01070844,0.0297983047,0.0243120547,-0.18382037,-0.0170276035,-0.0140994219,0.058346394
880,0.241210938,0.235792562,0.2572155,0.24177429,-0.3696289,-0.372509927,-0.34411046,-0.35829753,0.8642578,0.869208336,0.86901,0.87728053,0.0,-0.007770669,0.0051194835,0.0234129541,0.009522985,-0.19313516,-0.0138349272,-0.006828258,0.06120235
881,0.2211914,0.226383984,0.255939,0.22525436,-0.382324219,-0.3787273,-0.35196298,-0.3656922,0.883789063,0.8716046,0.8714822,0.883975,-0.0266056284,-0.0266056284,-0.00029063193,-0.0191560537,-0.0103058582,-0.20149177,0.007449576,0.00481874868,0.067598976
882,0.222167969,0.223736063,0.250513,0.22079647,-0.381347656,-0.3804742,-0.35558197,-0.362512,0.8618164,0.868334353,0.87086403,0.88052595,-0.0138349272,-0.0138349272,-1.9437162e-05,-0.0212845039,-0.0154965045,-0.21298392,0.0138349272,0.009765309,0.07456169
883,0.22265625,0.226434156,0.25499701,0.22629632,-0.381347656,-0.37812683,-0.35319307,-0.36913282,0.871582031,0.866430461,0.87019295,0.87645465,-0.00106422522,-0.007804318,0.0027276624,-0.0148991523,-0.0182909444,-0.21753928,0.0106422519,0.0153163224,0.08182487
884,0.232910156,0.2331929,0.25153488,0.23556769,-0.3725586,-0.371647745,-0.34561223,-0.35581443,0.859375,0.860262,0.8724468,0.86820006,-0.008513802,-0.007213082,0.0049703983,-0.0244771782,-0.0224151,-0.2193628,0.0255414043,0.0207140762,0.08729571
885,0.240234375,0.239514828,0.2541129,0.24221492,-0.3642578,-0.368185967,-0.34061232,-0.34688425,0.854980469,0.8590196,0.8675322,0.86678874,-0.005321126,-0.007016003,0.0054870145,-0.0244771782,-0.0223708525,-0.21832804,0.0212845039,0.0210943613,0.088076964
886,0.245117188,0.2466677,0.2712997,0.24797556,-0.368652344,-0.36670652,-0.33687776,-0.35208842,0.8618164,0.8551875,0.86335516,0.8657108,-0.008513802,-0.00765979337,0.005166228,-0.0202202778,-0.01738972,-0.20965263,0.0212845039,0.0194474142,0.085087396
887,0.2553711,0.2526327,0.27072334,0.25451443,-0.36328125,-0.3647485,-0.3355297,-0.3462073,0.844726563,0.851468742,0.8605187,0.8572572,-0.007449576,-0.007449576,0.0070271115,-0.009578027,-0.00331338122,-0.20201701,0.0159633774,0.01038463,0.0750377
888,0.255859375,0.253319,0.27765697,0.26091647,-0.3642578,-0.363770336,-0.34072036,-0.34797123,0.8544922,0.854623735,0.85751724,0.8573061,0.0,-0.001033318,0.013221143,0.0170276035,0.0173421111,-0.18448786,-0.004256901,-0.00647122459,0.06235829
889,0.251464844,0.24850218,0.27399355,0.25308287,-0.3623047,-0.3658857,-0.3362681,-0.34597483,0.857910156,0.854698837,0.8604532,0.86144465,0.009578027,0.009578027,0.017664423,0.0383121073,0.03345056,-0.17441599,-0.0255414043,-0.0206036437,0.05027463
890,0.240722656,0.242990315,0.2609357,0.24029598,-0.371582031,-0.37147364,-0.34095544,-0.36302176,0.8515625,0.860908747,0.86594105,0.87002414,0.0127707021,0.00993276853,0.018954389,0.0446974561,0.0398842655,-0.16673888,-0.0297983047,-0.02708816,0.043416362
891,0.2397461,0.2400137,0.25468788,0.24100807,-0.376953125,-0.3715459,-0.3450755,-0.3578958,0.876464844,0.866722167,0.8681069,0.8772855,0.007449576,0.0050846315,0.016909862,0.04150478,0.03528874,-0.16676635,-0.0308625288,-0.0264117327,0.043992184
